,Precision,Recall,Zeroed,NmrNeighbors,NmrRecommendations,,Value,,,,,,,,,NmrRecommendations,Precision,Recall,,NmrNeighbors,Precision,Recall,,NmrRecommendations,NmrNeighbors,Zeroed,,,NmrNeighbors,NmrRecommendations
823,0.11,0.16,120,34,47,,,,,,,,,,,47,0.11,0.16,,34,0.11,0.16,,47,34,120,,823,34,47
824,0.11,0.17,116,34,49,,,,,,,,,,,49,0.11,0.17,,34,0.11,0.17,,49,34,116,,824,34,49
825,0.11,0.17,111,34,51,,,,,,,,,,,51,0.11,0.17,,34,0.11,0.17,,51,34,111,,825,34,51
826,0.11,0.18,108,34,53,,,,,,,,,,,53,0.11,0.18,,34,0.11,0.18,,53,34,108,,826,34,53
827,0.11,0.18,105,34,55,,,,,,,,,,,55,0.11,0.18,,34,0.11,0.18,,55,34,105,,827,34,55
828,0.11,0.19,102,34,57,,,,,,,,,,,57,0.11,0.19,,34,0.11,0.19,,57,34,102,,828,34,57
829,0.11,0.19,96,34,59,,,,,,,,,,,59,0.11,0.19,,34,0.11,0.19,,59,34,96,,829,34,59
830,0.11,0.2,88,34,61,,,,,,,,,,,61,0.11,0.2,,34,0.11,0.2,,61,34,88,,830,34,61
831,0.11,0.2,85,34,63,,,,,,,,,,,63,0.11,0.2,,34,0.11,0.2,,63,34,85,,831,34,63
832,0.11,0.21,82,34,65,,,,,,,,,,,65,0.11,0.21,,34,0.11,0.21,,65,34,82,,832,34,65
833,0.11,0.21,75,34,67,,,,,,,,,,,67,0.11,0.21,,34,0.11,0.21,,67,34,75,,833,34,67
834,0.11,0.22,71,34,69,,,,,,,,,,,69,0.11,0.22,,34,0.11,0.22,,69,34,71,,834,34,69
835,0.11,0.23,70,34,71,,,,,,,,,,,71,0.11,0.23,,34,0.11,0.23,,71,34,70,,835,34,71
836,0.1,0.23,66,34,73,,,,,,,,,,,73,0.1,0.23,,34,0.1,0.23,,73,34,66,,836,34,73
837,0.1,0.24,66,34,75,,,,,,,,,,,75,0.1,0.24,,34,0.1,0.24,,75,34,66,,837,34,75
838,0.1,0.24,63,34,77,,,,,,,,,,,77,0.1,0.24,,34,0.1,0.24,,77,34,63,,838,34,77
839,0.1,0.25,58,34,79,,,,,,,,,,,79,0.1,0.25,,34,0.1,0.25,,79,34,58,,839,34,79
840,0.1,0.26,53,34,81,,,,,,,,,,,81,0.1,0.26,,34,0.1,0.26,,81,34,53,,840,34,81
841,0.1,0.26,51,34,83,,,,,,,,,,,83,0.1,0.26,,34,0.1,0.26,,83,34,51,,841,34,83
842,0.1,0.27,46,34,85,,,,,,,,,,,85,0.1,0.27,,34,0.1,0.27,,85,34,46,,842,34,85
843,0.1,0.28,43,34,87,,,,,,,,,,,87,0.1,0.28,,34,0.1,0.28,,87,34,43,,843,34,87
844,0.1,0.28,39,34,89,,,,,,,,,,,89,0.1,0.28,,34,0.1,0.28,,89,34,39,,844,34,89
845,0.1,0.29,38,34,91,,,,,,,,,,,91,0.1,0.29,,34,0.1,0.29,,91,34,38,,845,34,91
846,0.1,0.29,36,34,93,,,,,,,,,,,93,0.1,0.29,,34,0.1,0.29,,93,34,36,,846,34,93
847,0.1,0.3,33,34,95,,,,,,,,,,,95,0.1,0.3,,34,0.1,0.3,,95,34,33,,847,34,95
848,0.1,0.3,32,34,97,,,,,,,,,,,97,0.1,0.3,,34,0.1,0.3,,97,34,32,,848,34,97
849,0.1,0.31,30,34,99,,,,,,,,,,,99,0.1,0.31,,34,0.1,0.31,,99,34,30,,849,34,99
850,0.28,0.01,677,36,1,,,,,,,,,,,1,0.28,0.01,,36,0.28,0.01,,1,36,677,,850,36,1
851,0.25,0.03,447,36,3,,,,,,,,,,,3,0.25,0.03,,36,0.25,0.03,,3,36,447,,851,36,3
852,0.23,0.04,345,36,5,,,,,,,,,,,5,0.23,0.04,,36,0.23,0.04,,5,36,345,,852,36,5
853,0.21,0.05,295,36,7,,,,,,,,,,,7,0.21,0.05,,36,0.21,0.05,,7,36,295,,853,36,7
854,0.2,0.06,262,36,9,,,,,,,,,,,9,0.2,0.06,,36,0.2,0.06,,9,36,262,,854,36,9
855,0.19,0.07,239,36,11,,,,,,,,,,,11,0.19,0.07,,36,0.19,0.07,,11,36,239,,855,36,11
856,0.18,0.08,230,36,13,,,,,,,,,,,13,0.18,0.08,,36,0.18,0.08,,13,36,230,,856,36,13
857,0.17,0.09,211,36,15,,,,,,,,,,,15,0.17,0.09,,36,0.17,0.09,,15,36,211,,857,36,15
858,0.16,0.09,200,36,17,,,,,,,,,,,17,0.16,0.09,,36,0.16,0.09,,17,36,200,,858,36,17
859,0.16,0.1,190,36,19,,,,,,,,,,,19,0.16,0.1,,36,0.16,0.1,,19,36,190,,859,36,19
860,0.15,0.11,188,36,21,,,,,,,,,,,21,0.15,0.11,,36,0.15,0.11,,21,36,188,,860,36,21
861,0.15,0.11,179,36,23,,,,,,,,,,,23,0.15,0.11,,36,0.15,0.11,,23,36,179,,861,36,23
862,0.14,0.12,172,36,25,,,,,,,,,,,25,0.14,0.12,,36,0.14,0.12,,25,36,172,,862,36,25
863,0.14,0.12,167,36,27,,,,,,,,,,,27,0.14,0.12,,36,0.14,0.12,,27,36,167,,863,36,27
864,0.14,0.13,162,36,29,,,,,,,,,,,29,0.14,0.13,,36,0.14,0.13,,29,36,162,,864,36,29
865,0.13,0.13,157,36,31,,,,,,,,,,,31,0.13,0.13,,36,0.13,0.13,,31,36,157,,865,36,31
866,0.13,0.14,153,36,33,,,,,,,,,,,33,0.13,0.14,,36,0.13,0.14,,33,36,153,,866,36,33
867,0.13,0.14,146,36,35,,,,,,,,,,,35,0.13,0.14,,36,0.13,0.14,,35,36,146,,867,36,35
868,0.13,0.15,142,36,37,,,,,,,,,,,37,0.13,0.15,,36,0.13,0.15,,37,36,142,,868,36,37
869,0.12,0.15,134,36,39,,,,,,,,,,,39,0.12,0.15,,36,0.12,0.15,,39,36,134,,869,36,39
870,0.12,0.16,128,36,41,,,,,,,,,,,41,0.12,0.16,,36,0.12,0.16,,41,36,128,,870,36,41
871,0.12,0.16,126,36,43,,,,,,,,,,,43,0.12,0.16,,36,0.12,0.16,,43,36,126,,871,36,43
872,0.12,0.16,124,36,45,,,,,,,,,,,45,0.12,0.16,,36,0.12,0.16,,45,36,124,,872,36,45
873,0.11,0.17,118,36,47,,,,,,,,,,,47,0.11,0.17,,36,0.11,0.17,,47,36,118,,873,36,47
874,0.11,0.17,115,36,49,,,,,,,,,,,49,0.11,0.17,,36,0.11,0.17,,49,36,115,,874,36,49
875,0.11,0.18,112,36,51,,,,,,,,,,,51,0.11,0.18,,36,0.11,0.18,,51,36,112,,875,36,51
876,0.11,0.18,108,36,53,,,,,,,,,,,53,0.11,0.18,,36,0.11,0.18,,53,36,108,,876,36,53
877,0.11,0.19,105,36,55,,,,,,,,,,,55,0.11,0.19,,36,0.11,0.19,,55,36,105,,877,36,55
878,0.11,0.19,104,36,57,,,,,,,,,,,57,0.11,0.19,,36,0.11,0.19,,57,36,104,,878,36,57
879,0.11,0.2,99,36,59,,,,,,,,,,,59,0.11,0.2,,36,0.11,0.2,,59,36,99,,879,36,59
880,0.11,0.2,94,36,61,,,,,,,,,,,61,0.11,0.2,,36,0.11,0.2,,61,36,94,,880,36,61
881,0.11,0.2,94,36,63,,,,,,,,,,,63,0.11,0.2,,36,0.11,0.2,,63,36,94,,881,36,63
882,0.1,0.21,91,36,65,,,,,,,,,,,65,0.1,0.21,,36,0.1,0.21,,65,36,91,,882,36,65
883,0.1,0.21,88,36,67,,,,,,,,,,,67,0.1,0.21,,36,0.1,0.21,,67,36,88,,883,36,67
884,0.1,0.22,82,36,69,,,,,,,,,,,69,0.1,0.22,,36,0.1,0.22,,69,36,82,,884,36,69
885,0.1,0.23,76,36,71,,,,,,,,,,,71,0.1,0.23,,36,0.1,0.23,,71,36,76,,885,36,71
886,0.1,0.23,73,36,73,,,,,,,,,,,73,0.1,0.23,,36,0.1,0.23,,73,36,73,,886,36,73
887,0.1,0.24,72,36,75,,,,,,,,,,,75,0.1,0.24,,36,0.1,0.24,,75,36,72,,887,36,75
888,0.1,0.24,69,36,77,,,,,,,,,,,77,0.1,0.24,,36,0.1,0.24,,77,36,69,,888,36,77
889,0.1,0.25,63,36,79,,,,,,,,,,,79,0.1,0.25,,36,0.1,0.25,,79,36,63,,889,36,79
890,0.1,0.25,59,36,81,,,,,,,,,,,81,0.1,0.25,,36,0.1,0.25,,81,36,59,,890,36,81
891,0.1,0.26,58,36,83,,,,,,,,,,,83,0.1,0.26,,36,0.1,0.26,,83,36,58,,891,36,83
892,0.1,0.27,56,36,85,,,,,,,,,,,85,0.1,0.27,,36,0.1,0.27,,85,36,56,,892,36,85
893,0.1,0.27,51,36,87,,,,,,,,,,,87,0.1,0.27,,36,0.1,0.27,,87,36,51,,893,36,87
894,0.1,0.28,47,36,89,,,,,,,,,,,89,0.1,0.28,,36,0.1,0.28,,89,36,47,,894,36,89
895,0.1,0.28,44,36,91,,,,,,,,,,,91,0.1,0.28,,36,0.1,0.28,,91,36,44,,895,36,91
896,0.1,0.29,44,36,93,,,,,,,,,,,93,0.1,0.29,,36,0.1,0.29,,93,36,44,,896,36,93
897,0.1,0.29,42,36,95,,,,,,,,,,,95,0.1,0.29,,36,0.1,0.29,,95,36,42,,897,36,95
898,0.1,0.3,40,36,97,,,,,,,,,,,97,0.1,0.3,,36,0.1,0.3,,97,36,40,,898,36,97
899,0.1,0.3,38,36,99,,,,,,,,,,,99,0.1,0.3,,36,0.1,0.3,,99,36,38,,899,36,99
900,0.27,0.01,683,38,1,,,,,,,,,,,1,0.27,0.01,,38,0.27,0.01,,1,38,683,,900,38,1
901,0.25,0.03,455,38,3,,,,,,,,,,,3,0.25,0.03,,38,0.25,0.03,,3,38,455,,901,38,3
902,0.23,0.04,353,38,5,,,,,,,,,,,5,0.23,0.04,,38,0.23,0.04,,5,38,353,,902,38,5
903,0.21,0.05,301,38,7,,,,,,,,,,,7,0.21,0.05,,38,0.21,0.05,,7,38,301,,903,38,7
904,0.2,0.06,263,38,9,,,,,,,,,,,9,0.2,0.06,,38,0.2,0.06,,9,38,263,,904,38,9
905,0.19,0.07,246,38,11,,,,,,,,,,,11,0.19,0.07,,38,0.19,0.07,,11,38,246,,905,38,11
906,0.18,0.08,226,38,13,,,,,,,,,,,13,0.18,0.08,,38,0.18,0.08,,13,38,226,,906,38,13
907,0.17,0.09,209,38,15,,,,,,,,,,,15,0.17,0.09,,38,0.17,0.09,,15,38,209,,907,38,15
908,0.16,0.09,196,38,17,,,,,,,,,,,17,0.16,0.09,,38,0.16,0.09,,17,38,196,,908,38,17
909,0.16,0.1,186,38,19,,,,,,,,,,,19,0.16,0.1,,38,0.16,0.1,,19,38,186,,909,38,19
910,0.15,0.11,176,38,21,,,,,,,,,,,21,0.15,0.11,,38,0.15,0.11,,21,38,176,,910,38,21
911,0.15,0.11,170,38,23,,,,,,,,,,,23,0.15,0.11,,38,0.15,0.11,,23,38,170,,911,38,23
912,0.15,0.12,160,38,25,,,,,,,,,,,25,0.15,0.12,,38,0.15,0.12,,25,38,160,,912,38,25
913,0.14,0.12,159,38,27,,,,,,,,,,,27,0.14,0.12,,38,0.14,0.12,,27,38,159,,913,38,27
914,0.14,0.13,151,38,29,,,,,,,,,,,29,0.14,0.13,,38,0.14,0.13,,29,38,151,,914,38,29
915,0.13,0.13,145,38,31,,,,,,,,,,,31,0.13,0.13,,38,0.13,0.13,,31,38,145,,915,38,31
916,0.13,0.14,142,38,33,,,,,,,,,,,33,0.13,0.14,,38,0.13,0.14,,33,38,142,,916,38,33
917,0.13,0.14,140,38,35,,,,,,,,,,,35,0.13,0.14,,38,0.13,0.14,,35,38,140,,917,38,35
918,0.13,0.15,134,38,37,,,,,,,,,,,37,0.13,0.15,,38,0.13,0.15,,37,38,134,,918,38,37
919,0.12,0.15,130,38,39,,,,,,,,,,,39,0.12,0.15,,38,0.12,0.15,,39,38,130,,919,38,39
920,0.12,0.15,127,38,41,,,,,,,,,,,41,0.12,0.15,,38,0.12,0.15,,41,38,127,,920,38,41
921,0.12,0.16,119,38,43,,,,,,,,,,,43,0.12,0.16,,38,0.12,0.16,,43,38,119,,921,38,43
922,0.12,0.16,113,38,45,,,,,,,,,,,45,0.12,0.16,,38,0.12,0.16,,45,38,113,,922,38,45
923,0.11,0.17,109,38,47,,,,,,,,,,,47,0.11,0.17,,38,0.11,0.17,,47,38,109,,923,38,47
924,0.11,0.17,107,38,49,,,,,,,,,,,49,0.11,0.17,,38,0.11,0.17,,49,38,107,,924,38,49
925,0.11,0.18,105,38,51,,,,,,,,,,,51,0.11,0.18,,38,0.11,0.18,,51,38,105,,925,38,51
926,0.11,0.18,100,38,53,,,,,,,,,,,53,0.11,0.18,,38,0.11,0.18,,53,38,100,,926,38,53
927,0.11,0.18,98,38,55,,,,,,,,,,,55,0.11,0.18,,38,0.11,0.18,,55,38,98,,927,38,55
928,0.11,0.19,94,38,57,,,,,,,,,,,57,0.11,0.19,,38,0.11,0.19,,57,38,94,,928,38,57
929,0.11,0.19,91,38,59,,,,,,,,,,,59,0.11,0.19,,38,0.11,0.19,,59,38,91,,929,38,59
930,0.11,0.2,91,38,61,,,,,,,,,,,61,0.11,0.2,,38,0.11,0.2,,61,38,91,,930,38,61
931,0.1,0.2,87,38,63,,,,,,,,,,,63,0.1,0.2,,38,0.1,0.2,,63,38,87,,931,38,63
932,0.1,0.21,86,38,65,,,,,,,,,,,65,0.1,0.21,,38,0.1,0.21,,65,38,86,,932,38,65
933,0.1,0.21,81,38,67,,,,,,,,,,,67,0.1,0.21,,38,0.1,0.21,,67,38,81,,933,38,67
934,0.1,0.22,77,38,69,,,,,,,,,,,69,0.1,0.22,,38,0.1,0.22,,69,38,77,,934,38,69
935,0.1,0.22,75,38,71,,,,,,,,,,,71,0.1,0.22,,38,0.1,0.22,,71,38,75,,935,38,71
936,0.1,0.23,73,38,73,,,,,,,,,,,73,0.1,0.23,,38,0.1,0.23,,73,38,73,,936,38,73
937,0.1,0.23,70,38,75,,,,,,,,,,,75,0.1,0.23,,38,0.1,0.23,,75,38,70,,937,38,75
938,0.1,0.24,66,38,77,,,,,,,,,,,77,0.1,0.24,,38,0.1,0.24,,77,38,66,,938,38,77
939,0.1,0.24,63,38,79,,,,,,,,,,,79,0.1,0.24,,38,0.1,0.24,,79,38,63,,939,38,79
940,0.1,0.25,61,38,81,,,,,,,,,,,81,0.1,0.25,,38,0.1,0.25,,81,38,61,,940,38,81
941,0.1,0.25,54,38,83,,,,,,,,,,,83,0.1,0.25,,38,0.1,0.25,,83,38,54,,941,38,83
942,0.1,0.26,51,38,85,,,,,,,,,,,85,0.1,0.26,,38,0.1,0.26,,85,38,51,,942,38,85
943,0.1,0.27,49,38,87,,,,,,,,,,,87,0.1,0.27,,38,0.1,0.27,,87,38,49,,943,38,87
944,0.1,0.27,47,38,89,,,,,,,,,,,89,0.1,0.27,,38,0.1,0.27,,89,38,47,,944,38,89
945,0.1,0.28,44,38,91,,,,,,,,,,,91,0.1,0.28,,38,0.1,0.28,,91,38,44,,945,38,91
946,0.1,0.28,38,38,93,,,,,,,,,,,93,0.1,0.28,,38,0.1,0.28,,93,38,38,,946,38,93
947,0.1,0.29,38,38,95,,,,,,,,,,,95,0.1,0.29,,38,0.1,0.29,,95,38,38,,947,38,95
948,0.1,0.29,38,38,97,,,,,,,,,,,97,0.1,0.29,,38,0.1,0.29,,97,38,38,,948,38,97
949,0.1,0.3,38,38,99,,,,,,,,,,,99,0.1,0.3,,38,0.1,0.3,,99,38,38,,949,38,99
950,0.28,0.01,674,40,1,,,,,,,,,,,1,0.28,0.01,,40,0.28,0.01,,1,40,674,,950,40,1
951,0.25,0.03,474,40,3,,,,,,,,,,,3,0.25,0.03,,40,0.25,0.03,,3,40,474,,951,40,3
952,0.22,0.04,384,40,5,,,,,,,,,,,5,0.22,0.04,,40,0.22,0.04,,5,40,384,,952,40,5
953,0.21,0.05,321,40,7,,,,,,,,,,,7,0.21,0.05,,40,0.21,0.05,,7,40,321,,953,40,7
954,0.19,0.06,288,40,9,,,,,,,,,,,9,0.19,0.06,,40,0.19,0.06,,9,40,288,,954,40,9
955,0.18,0.07,266,40,11,,,,,,,,,,,11,0.18,0.07,,40,0.18,0.07,,11,40,266,,955,40,11
956,0.17,0.07,244,40,13,,,,,,,,,,,13,0.17,0.07,,40,0.17,0.07,,13,40,244,,956,40,13
957,0.17,0.08,225,40,15,,,,,,,,,,,15,0.17,0.08,,40,0.17,0.08,,15,40,225,,957,40,15
958,0.16,0.09,207,40,17,,,,,,,,,,,17,0.16,0.09,,40,0.16,0.09,,17,40,207,,958,40,17
959,0.16,0.1,198,40,19,,,,,,,,,,,19,0.16,0.1,,40,0.16,0.1,,19,40,198,,959,40,19
960,0.15,0.1,190,40,21,,,,,,,,,,,21,0.15,0.1,,40,0.15,0.1,,21,40,190,,960,40,21
961,0.15,0.11,181,40,23,,,,,,,,,,,23,0.15,0.11,,40,0.15,0.11,,23,40,181,,961,40,23
962,0.14,0.11,172,40,25,,,,,,,,,,,25,0.14,0.11,,40,0.14,0.11,,25,40,172,,962,40,25
963,0.14,0.12,164,40,27,,,,,,,,,,,27,0.14,0.12,,40,0.14,0.12,,27,40,164,,963,40,27
964,0.14,0.12,157,40,29,,,,,,,,,,,29,0.14,0.12,,40,0.14,0.12,,29,40,157,,964,40,29
965,0.13,0.13,156,40,31,,,,,,,,,,,31,0.13,0.13,,40,0.13,0.13,,31,40,156,,965,40,31
966,0.13,0.13,152,40,33,,,,,,,,,,,33,0.13,0.13,,40,0.13,0.13,,33,40,152,,966,40,33
967,0.13,0.14,148,40,35,,,,,,,,,,,35,0.13,0.14,,40,0.13,0.14,,35,40,148,,967,40,35
968,0.12,0.14,147,40,37,,,,,,,,,,,37,0.12,0.14,,40,0.12,0.14,,37,40,147,,968,40,37
969,0.12,0.15,142,40,39,,,,,,,,,,,39,0.12,0.15,,40,0.12,0.15,,39,40,142,,969,40,39
970,0.12,0.15,136,40,41,,,,,,,,,,,41,0.12,0.15,,40,0.12,0.15,,41,40,136,,970,40,41
971,0.12,0.15,131,40,43,,,,,,,,,,,43,0.12,0.15,,40,0.12,0.15,,43,40,131,,971,40,43
972,0.12,0.16,125,40,45,,,,,,,,,,,45,0.12,0.16,,40,0.12,0.16,,45,40,125,,972,40,45
973,0.11,0.16,117,40,47,,,,,,,,,,,47,0.11,0.16,,40,0.11,0.16,,47,40,117,,973,40,47
974,0.11,0.17,115,40,49,,,,,,,,,,,49,0.11,0.17,,40,0.11,0.17,,49,40,115,,974,40,49
975,0.11,0.17,108,40,51,,,,,,,,,,,51,0.11,0.17,,40,0.11,0.17,,51,40,108,,975,40,51
976,0.11,0.17,107,40,53,,,,,,,,,,,53,0.11,0.17,,40,0.11,0.17,,53,40,107,,976,40,53
977,0.11,0.18,106,40,55,,,,,,,,,,,55,0.11,0.18,,40,0.11,0.18,,55,40,106,,977,40,55
978,0.11,0.18,101,40,57,,,,,,,,,,,57,0.11,0.18,,40,0.11,0.18,,57,40,101,,978,40,57
979,0.1,0.19,97,40,59,,,,,,,,,,,59,0.1,0.19,,40,0.1,0.19,,59,40,97,,979,40,59
980,0.1,0.19,92,40,61,,,,,,,,,,,61,0.1,0.19,,40,0.1,0.19,,61,40,92,,980,40,61
981,0.1,0.19,91,40,63,,,,,,,,,,,63,0.1,0.19,,40,0.1,0.19,,63,40,91,,981,40,63
982,0.1,0.2,89,40,65,,,,,,,,,,,65,0.1,0.2,,40,0.1,0.2,,65,40,89,,982,40,65
983,0.1,0.2,87,40,67,,,,,,,,,,,67,0.1,0.2,,40,0.1,0.2,,67,40,87,,983,40,67
984,0.1,0.21,85,40,69,,,,,,,,,,,69,0.1,0.21,,40,0.1,0.21,,69,40,85,,984,40,69
985,0.1,0.21,83,40,71,,,,,,,,,,,71,0.1,0.21,,40,0.1,0.21,,71,40,83,,985,40,71
986,0.1,0.22,81,40,73,,,,,,,,,,,73,0.1,0.22,,40,0.1,0.22,,73,40,81,,986,40,73
987,0.1,0.22,74,40,75,,,,,,,,,,,75,0.1,0.22,,40,0.1,0.22,,75,40,74,,987,40,75
988,0.1,0.23,71,40,77,,,,,,,,,,,77,0.1,0.23,,40,0.1,0.23,,77,40,71,,988,40,77
989,0.1,0.23,68,40,79,,,,,,,,,,,79,0.1,0.23,,40,0.1,0.23,,79,40,68,,989,40,79
990,0.1,0.24,66,40,81,,,,,,,,,,,81,0.1,0.24,,40,0.1,0.24,,81,40,66,,990,40,81
991,0.1,0.24,62,40,83,,,,,,,,,,,83,0.1,0.24,,40,0.1,0.24,,83,40,62,,991,40,83
992,0.1,0.25,59,40,85,,,,,,,,,,,85,0.1,0.25,,40,0.1,0.25,,85,40,59,,992,40,85
993,0.1,0.26,56,40,87,,,,,,,,,,,87,0.1,0.26,,40,0.1,0.26,,87,40,56,,993,40,87
994,0.1,0.26,53,40,89,,,,,,,,,,,89,0.1,0.26,,40,0.1,0.26,,89,40,53,,994,40,89
995,0.1,0.27,51,40,91,,,,,,,,,,,91,0.1,0.27,,40,0.1,0.27,,91,40,51,,995,40,91
996,0.1,0.27,50,40,93,,,,,,,,,,,93,0.1,0.27,,40,0.1,0.27,,93,40,50,,996,40,93
997,0.1,0.28,47,40,95,,,,,,,,,,,95,0.1,0.28,,40,0.1,0.28,,95,40,47,,997,40,95
998,0.1,0.29,43,40,97,,,,,,,,,,,97,0.1,0.29,,40,0.1,0.29,,97,40,43,,998,40,97
999,0.1,0.29,40,40,99,,,,,,,,,,,99,0.1,0.29,,40,0.1,0.29,,99,40,40,,999,40,99
1000,0.3,0.01,659,42,1,,,,,,,,,,,1,0.3,0.01,,42,0.3,0.01,,1,42,659,,1000,42,1
1001,0.26,0.03,453,42,3,,,,,,,,,,,3,0.26,0.03,,42,0.26,0.03,,3,42,453,,1001,42,3
1002,0.23,0.04,355,42,5,,,,,,,,,,,5,0.23,0.04,,42,0.23,0.04,,5,42,355,,1002,42,5
1003,0.21,0.05,310,42,7,,,,,,,,,,,7,0.21,0.05,,42,0.21,0.05,,7,42,310,,1003,42,7
1004,0.2,0.06,278,42,9,,,,,,,,,,,9,0.2,0.06,,42,0.2,0.06,,9,42,278,,1004,42,9
1005,0.19,0.07,243,42,11,,,,,,,,,,,11,0.19,0.07,,42,0.19,0.07,,11,42,243,,1005,42,11
1006,0.18,0.08,224,42,13,,,,,,,,,,,13,0.18,0.08,,42,0.18,0.08,,13,42,224,,1006,42,13
1007,0.17,0.08,208,42,15,,,,,,,,,,,15,0.17,0.08,,42,0.17,0.08,,15,42,208,,1007,42,15
1008,0.16,0.09,196,42,17,,,,,,,,,,,17,0.16,0.09,,42,0.16,0.09,,17,42,196,,1008,42,17
1009,0.16,0.1,186,42,19,,,,,,,,,,,19,0.16,0.1,,42,0.16,0.1,,19,42,186,,1009,42,19
1010,0.15,0.1,175,42,21,,,,,,,,,,,21,0.15,0.1,,42,0.15,0.1,,21,42,175,,1010,42,21
1011,0.15,0.11,166,42,23,,,,,,,,,,,23,0.15,0.11,,42,0.15,0.11,,23,42,166,,1011,42,23
1012,0.15,0.12,156,42,25,,,,,,,,,,,25,0.15,0.12,,42,0.15,0.12,,25,42,156,,1012,42,25
1013,0.14,0.12,147,42,27,,,,,,,,,,,27,0.14,0.12,,42,0.14,0.12,,27,42,147,,1013,42,27
1014,0.14,0.13,139,42,29,,,,,,,,,,,29,0.14,0.13,,42,0.14,0.13,,29,42,139,,1014,42,29
1015,0.13,0.13,132,42,31,,,,,,,,,,,31,0.13,0.13,,42,0.13,0.13,,31,42,132,,1015,42,31
1016,0.13,0.14,129,42,33,,,,,,,,,,,33,0.13,0.14,,42,0.13,0.14,,33,42,129,,1016,42,33
1017,0.13,0.14,126,42,35,,,,,,,,,,,35,0.13,0.14,,42,0.13,0.14,,35,42,126,,1017,42,35
1018,0.13,0.15,124,42,37,,,,,,,,,,,37,0.13,0.15,,42,0.13,0.15,,37,42,124,,1018,42,37
1019,0.12,0.15,123,42,39,,,,,,,,,,,39,0.12,0.15,,42,0.12,0.15,,39,42,123,,1019,42,39
1020,0.12,0.15,121,42,41,,,,,,,,,,,41,0.12,0.15,,42,0.12,0.15,,41,42,121,,1020,42,41
1021,0.12,0.16,117,42,43,,,,,,,,,,,43,0.12,0.16,,42,0.12,0.16,,43,42,117,,1021,42,43
1022,0.12,0.16,113,42,45,,,,,,,,,,,45,0.12,0.16,,42,0.12,0.16,,45,42,113,,1022,42,45
1023,0.11,0.17,110,42,47,,,,,,,,,,,47,0.11,0.17,,42,0.11,0.17,,47,42,110,,1023,42,47
1024,0.11,0.17,109,42,49,,,,,,,,,,,49,0.11,0.17,,42,0.11,0.17,,49,42,109,,1024,42,49
1025,0.11,0.17,103,42,51,,,,,,,,,,,51,0.11,0.17,,42,0.11,0.17,,51,42,103,,1025,42,51
1026,0.11,0.18,101,42,53,,,,,,,,,,,53,0.11,0.18,,42,0.11,0.18,,53,42,101,,1026,42,53
1027,0.11,0.18,99,42,55,,,,,,,,,,,55,0.11,0.18,,42,0.11,0.18,,55,42,99,,1027,42,55
1028,0.11,0.18,96,42,57,,,,,,,,,,,57,0.11,0.18,,42,0.11,0.18,,57,42,96,,1028,42,57
1029,0.1,0.19,92,42,59,,,,,,,,,,,59,0.1,0.19,,42,0.1,0.19,,59,42,92,,1029,42,59
1030,0.1,0.19,89,42,61,,,,,,,,,,,61,0.1,0.19,,42,0.1,0.19,,61,42,89,,1030,42,61
1031,0.1,0.2,88,42,63,,,,,,,,,,,63,0.1,0.2,,42,0.1,0.2,,63,42,88,,1031,42,63
1032,0.1,0.2,86,42,65,,,,,,,,,,,65,0.1,0.2,,42,0.1,0.2,,65,42,86,,1032,42,65
1033,0.1,0.2,85,42,67,,,,,,,,,,,67,0.1,0.2,,42,0.1,0.2,,67,42,85,,1033,42,67
1034,0.1,0.21,84,42,69,,,,,,,,,,,69,0.1,0.21,,42,0.1,0.21,,69,42,84,,1034,42,69
1035,0.1,0.21,81,42,71,,,,,,,,,,,71,0.1,0.21,,42,0.1,0.21,,71,42,81,,1035,42,71
1036,0.1,0.22,79,42,73,,,,,,,,,,,73,0.1,0.22,,42,0.1,0.22,,73,42,79,,1036,42,73
1037,0.1,0.22,76,42,75,,,,,,,,,,,75,0.1,0.22,,42,0.1,0.22,,75,42,76,,1037,42,75
1038,0.1,0.23,74,42,77,,,,,,,,,,,77,0.1,0.23,,42,0.1,0.23,,77,42,74,,1038,42,77
1039,0.1,0.23,71,42,79,,,,,,,,,,,79,0.1,0.23,,42,0.1,0.23,,79,42,71,,1039,42,79
1040,0.1,0.24,69,42,81,,,,,,,,,,,81,0.1,0.24,,42,0.1,0.24,,81,42,69,,1040,42,81
1041,0.1,0.24,68,42,83,,,,,,,,,,,83,0.1,0.24,,42,0.1,0.24,,83,42,68,,1041,42,83
1042,0.1,0.25,66,42,85,,,,,,,,,,,85,0.1,0.25,,42,0.1,0.25,,85,42,66,,1042,42,85
1043,0.1,0.25,64,42,87,,,,,,,,,,,87,0.1,0.25,,42,0.1,0.25,,87,42,64,,1043,42,87
1044,0.1,0.26,58,42,89,,,,,,,,,,,89,0.1,0.26,,42,0.1,0.26,,89,42,58,,1044,42,89
1045,0.1,0.27,55,42,91,,,,,,,,,,,91,0.1,0.27,,42,0.1,0.27,,91,42,55,,1045,42,91
1046,0.1,0.27,54,42,93,,,,,,,,,,,93,0.1,0.27,,42,0.1,0.27,,93,42,54,,1046,42,93
1047,0.1,0.28,51,42,95,,,,,,,,,,,95,0.1,0.28,,42,0.1,0.28,,95,42,51,,1047,42,95
